instanceID,Prediction
3184,1.415892431
3185,2.487301995
3186,3.829847377
3187,4.022548079
3188,0.830291472
3189,1.438040563
3190,0.986834662
3191,0.310214697
3192,4.740342259
3193,2.630660366
3194,0.737136979
3195,3.654879352
3196,2.219806879
3197,1.404919657
3198,1.951325664
3199,4.559059335
3200,1.4425577
3201,0.05457849
3202,2.693450081
3203,3.441055806
3204,2.588800204
3205,1.302035864
3206,3.621227386
3207,0.063044524
3208,1.138099032
3209,3.899214634
3210,4.78985085
3211,2.193425387
3212,2.595005823
3213,4.016243673
3214,3.387071675
3215,3.329869596
3216,1.714631028
3217,0.221646088
3218,1.574397297
3219,2.386383979
3220,2.736160695
3221,0.45893958
3222,0.681126006
3223,0.137755238
3224,2.731525823
3225,0.022941109
3226,2.870848139
3227,3.359068839
3228,3.238110892
3229,1.006032918
3230,0.987759646
3231,3.894747702
3232,2.673037002
3233,4.387440239
3234,2.488853264
3235,0.517265066
3236,2.259915503
3237,0.32004262
3238,3.04403167
3239,1.36877926
3240,1.465003269
3241,2.16978368
3242,0.662274559
3243,3.646253138
3244,0.114348979
3245,0.765218663
3246,0.464346168
3247,2.429516501
3248,4.398742325
3249,0.486896615
3250,4.840000013
3251,3.155588953
3252,2.418830418
3253,4.792649739
3254,4.12009477
3255,4.124556796
3256,4.115497206
3257,4.337514423
3258,2.709504051
3259,3.828418494
3260,2.585559168
3261,1.878655616
3262,3.235324697
3263,3.904853522
3264,3.585292511
3265,3.817587056
3266,1.936273844
3267,1.165796369
3268,2.467508157
3269,0.806513742
3270,0.643563909
3271,2.03004869
3272,1.439258148
3273,3.432417259
3274,0.85151554
3275,1.45882213
3276,3.721457143
3277,0.54796977
3278,2.123439214
3279,1.290246664
3280,2.065963736
3281,4.634248898
3282,0.449333394
3283,0.26313417
3284,0.312552342
3285,4.190610998
3286,0.174661486
3287,3.878436449
3288,2.209694753
3289,2.281759115
3290,1.901660595
3291,3.688984306
3292,3.57666444
3293,2.596262636
3294,1.224852102
3295,1.16307734
3296,2.025309205
3297,0.226025909
3298,4.378939975
3299,0.268417649
3300,0.05341236
3301,3.966062976
3302,3.438721929
3303,2.821592659
3304,1.586601612
3305,3.465705544
3306,1.699296963
3307,2.819090513
3308,1.407470369
3309,1.644384282
3310,0.151925406
3311,3.336561808
3312,1.653325641
3313,1.127373717
3314,2.313033598
3315,0.869509029
3316,2.36677903
3317,2.424135371
3318,3.982783775
3319,0.655905873
3320,2.104193846
3321,1.701222446
3322,3.086271106
3323,0.37597292
3324,2.254330068
3325,3.895663338
3326,0.259731414
3327,4.720493487
3328,4.219252244
3329,0.279212539
3330,3.890208113
3331,3.08773227
3332,2.498350249
3333,0.338751844
3334,1.752220308
3335,1.907075492
3336,1.010793055
3337,4.582987296
3338,4.85193779
3339,0.15858586
3340,4.365219124
3341,4.13311547
3342,1.057233813
3343,4.906719838
3344,3.036639946
3345,2.856159071
3346,3.901084388
3347,0.497696838
3348,1.925070026
3349,3.055435674
3350,0.580012304
3351,1.538792521
3352,4.751199244
3353,1.070766788
3354,0.052352595
3355,2.915155635
3356,2.496558586
3357,3.554059399
3358,4.632578163
3359,4.826055671
3360,2.494168268
3361,3.028165149
3362,3.055147728
3363,4.770278758
3364,1.493066463
3365,2.20038162
3366,3.430953147
3367,3.99764939
3368,3.358023984
3369,2.904704542
3370,4.421783226
3371,2.365249693
3372,0.564051637
3373,4.473096914
3374,3.317479017
3375,4.964230755
3376,0.568828332
3377,3.097249336
3378,3.575051127
3379,2.764232209
3380,2.944779398
3381,2.019468461
3382,4.526639364
3383,0.400382624
3384,4.232601559
3385,1.195805516
3386,2.564208986
3387,0.124466578
3388,3.681624269
3389,1.666939158
3390,1.446648818
3391,0.511163391
3392,4.323455393
3393,3.09447212
3394,4.368136684
3395,1.682528291
3396,3.742471465
3397,0.782573514
3398,2.637691019
3399,4.794903729
3400,2.565817651
3401,2.712928205
3402,1.291564965
3403,2.933195206
3404,3.718674058
3405,0.550679873
3406,3.343114395
3407,2.834696884
3408,3.100895512
3409,3.793375553
3410,1.468249109
3411,1.867417729
3412,2.922514673
3413,1.160774112
3414,4.589882598
3415,4.998121609
3416,3.728182524
3417,3.264981324
3418,0.264156108
3419,0.485386621
3420,3.660235348
3421,4.093590891
3422,3.448952918
3423,0.585779019
3424,3.815474469
3425,2.845177933
3426,1.319303185
3427,0.848380015
3428,3.937301341
3429,0.237709133
3430,1.019841987
3431,3.863432437
3432,4.730441364
3433,1.817101172
3434,1.644765561
3435,3.26836647
3436,4.942867451
3437,1.272793497
3438,3.577379549
3439,1.145368776
3440,1.067760473
3441,4.034637646
3442,0.373556749
3443,3.328740417
3444,2.329774301
3445,4.278238082
3446,3.848893603
3447,3.919357631
3448,0.188237256
3449,3.319280054
3450,0.208481982
3451,0.287455669
3452,0.130395886
3453,3.757967263
3454,4.551994811
3455,3.558725557
3456,4.714527245
3457,2.114195871
3458,3.171432015
3459,4.529098991
3460,0.61275179
3461,0.541503908
3462,4.672254914
3463,2.043947377
3464,2.785513771
3465,3.586447306
3466,2.687066549
3467,3.284994613
3468,2.406553517
3469,0.636279939
3470,2.103346607
3471,0.263552524
3472,3.714246511
3473,1.266851016
3474,3.488270909
3475,0.777033222
3476,2.516105336
3477,2.200744297
3478,4.910854909
3479,2.619916306
3480,0.116202918
3481,0.732137751
3482,1.560983162
3483,1.749121447
3484,4.080096308
3485,4.016909416
3486,4.029134481
3487,4.950725588
3488,4.598385599
3489,3.100553647
3490,4.064018462
3491,4.202772165
3492,2.911077376
3493,4.833617591
3494,4.277904679
3495,4.418542956
3496,4.363775994
3497,4.079770897
3498,3.531025365
3499,2.838493478
3500,3.178897397
3501,2.156324805
3502,3.536944246
3503,1.789605756
3504,0.977384481
3505,4.869094142
3506,4.731968147
3507,0.421667336
3508,1.548989193
3509,3.259452495
3510,3.622253
3511,4.339207535
3512,1.18599019
3513,2.546390128
3514,1.969860648
3515,3.696783311
3516,2.432784471
3517,2.52775122
3518,2.695368094
3519,1.002792555
3520,1.804489579
3521,1.296341466
3522,2.240970975
3523,1.388075591
3524,3.710557735
3525,4.996432944
3526,3.015910129
3527,4.518037749
3528,0.884047953
3529,1.371126331
3530,2.012761528
3531,1.980659134
3532,2.724414603
3533,1.483402691
3534,0.215428438
3535,2.645323141
3536,1.21956806
3537,1.673529365
3538,0.306997018
3539,1.242955938
3540,2.109862661
3541,2.502547698
3542,0.277123195
3543,2.23686435
3544,1.88347806
3545,2.310757229
3546,1.552838989
3547,1.290973222
3548,1.057043345
3549,2.79067045
3550,3.616464024
3551,1.310632431
3552,2.252648154
3553,2.085969076
3554,0.915235886
3555,0.397089325
3556,0.289120099
3557,3.416645844
3558,4.357596489
3559,0.645071652
3560,1.492292593
3561,0.147651352
3562,3.289477466
3563,0.930600531
3564,3.99001142
3565,3.069566275
3566,0.076851959
3567,2.258163514
3568,0.402571741
3569,1.506828342
3570,0.90469345
3571,2.795978322
3572,2.752040363
3573,4.326818102
3574,4.881704602
3575,0.827430472
3576,2.862151483
3577,3.665887349
3578,1.862907652
3579,4.159218369
3580,1.295954749
3581,0.550475503
3582,4.749827921
3583,1.178996022
3584,4.877814914
3585,0.663461579
3586,4.172822267
3587,1.995579836
3588,4.632857273
3589,0.12056142
3590,1.130211937
3591,1.280575448
3592,4.608564427
3593,2.889781442
3594,0.456763641
3595,4.948077439
3596,4.958373215
3597,0.672165014
3598,1.938848491
3599,1.065657952
3600,1.136054784
3601,4.578559661
3602,1.958726049
3603,2.6280679
3604,3.573171215
3605,4.841528761
3606,1.984380374
3607,3.166706796
3608,4.249324857
3609,3.010966933
3610,1.300387762
3611,4.920277504
3612,3.028330439
3613,2.399584239
3614,1.139009169
3615,2.245577343
3616,2.911931691
3617,1.973450809
3618,2.032029092
3619,2.989403308
3620,3.057046054
3621,3.813106524
3622,2.935359236
3623,1.679679489
3624,2.503219804
3625,0.924380356
3626,4.87868621
3627,4.852871206
3628,1.312184378
3629,2.126056508
3630,3.404611022
3631,1.788356116
3632,1.895899592
3633,4.856756135
3634,1.210405291
3635,2.983512931
3636,0.306907406
3637,2.291078586
3638,1.872412098
3639,4.648403345
3640,0.435197386
3641,3.03012629
3642,1.611914251
3643,2.967284436
3644,4.701128093
3645,2.985267952
3646,0.439353916
3647,0.248500068
3648,2.381666553
3649,3.361445496
3650,3.065676601
3651,0.812643381
3652,4.396416732
3653,1.209946385
3654,3.945187208
3655,0.537663956
3656,0.531516655
3657,2.230599765
3658,0.281303155
3659,2.17797414
3660,4.146335541
3661,3.42607775
3662,4.186477687
3663,1.772463759
3664,2.500487804
3665,2.407898297
3666,2.631734698
3667,2.224913475
3668,3.562582715
3669,2.925877401
3670,0.089495132
3671,2.619029143
3672,1.153196978
3673,1.282636558
3674,4.414110579
3675,4.776654752
3676,3.099149725
3677,2.666975343
3678,3.61090734
3679,2.626330232
3680,0.153423063
3681,2.865392718
3682,1.758747218
3683,4.658627759
3684,0.78011195
3685,4.605488891
3686,2.870254676
3687,3.755195539
3688,2.978912848
3689,0.108587203
3690,4.323552746
3691,4.317527636
3692,0.591366436
3693,1.392778245
3694,0.167262259
3695,1.908393126
3696,3.052844474
3697,0.262111045
3698,4.949921757
3699,1.738360097
3700,3.681426327
3701,1.143768875
3702,1.298261993
3703,0.67412738
3704,1.816054053
3705,3.852424027
3706,4.773538705
3707,3.551541204
3708,3.157746681
3709,4.647463843
3710,2.111233005
3711,4.946251133
3712,0.876148397
3713,1.946651389
3714,4.635125188
3715,0.718921453
3716,3.145343931
3717,3.603550647
3718,2.154981605
3719,3.673463933
3720,1.397788686
3721,2.859237387
3722,4.675500183
3723,0.794208836
3724,3.814835052
3725,3.016339724
3726,0.210493929
3727,0.760317949
3728,0.829572787
3729,2.247846492
3730,3.039025883
3731,1.186940438
3732,0.508507886
3733,2.47809594
3734,1.045415989
3735,2.24117146
3736,1.783179842
3737,2.491935006
3738,4.70206036
3739,1.847913347
3740,1.901354193
3741,3.755322716
3742,2.40309666
3743,0.882335915
3744,4.518328766
3745,3.343382734
3746,1.278003388
3747,2.928667665
3748,2.687922092
3749,2.682008909
3750,0.864416784
3751,2.326005407
3752,2.658496388
3753,4.239727941
3754,1.085328236
3755,3.617021408
3756,3.383717851
3757,0.02457133
3758,4.020996999
3759,0.278571594
3760,0.090920231
3761,1.93215114
3762,1.589047267
3763,3.777215268
3764,4.607981221
3765,0.194686609
3766,2.812963256
3767,0.249650973
3768,4.240357476
3769,2.55256932
3770,2.577558654
3771,1.271000687
3772,1.92062828
3773,2.719656406
3774,0.396681677
3775,4.133788453
3776,3.633781447
3777,2.04652153
3778,4.808409438
3779,3.479077963
3780,1.434154004
3781,2.134370639
3782,2.794833825
3783,3.289009309
3784,2.189308018
3785,4.168591234
3786,2.603273597
3787,2.901280446
3788,3.607067592
3789,0.238818627
3790,0.627302202
3791,1.308983285
3792,0.106266407
3793,2.418697807
3794,3.14269269
3795,4.761180686
3796,2.718348572
3797,2.208804913
3798,1.703845334
3799,3.275419993
3800,0.608595454
3801,1.378056462
3802,2.387439364
3803,3.019577726
3804,3.266532578
3805,3.201505523
3806,2.055788687
3807,1.545372369
3808,4.023649828
3809,2.602696832
3810,1.333391064
3811,0.17138164
3812,2.672315442
3813,1.364638494
3814,0.193347637
3815,1.386724145
3816,2.166917328
3817,0.89531934
3818,0.078151126
3819,2.871408104
3820,4.74522639
3821,3.468768527
3822,2.072193655
3823,3.523419512
3824,3.681143759
3825,4.120365637
3826,0.134919493
3827,1.151603932
3828,3.187376431
3829,3.55705676
3830,3.709352696
3831,2.907536574
3832,1.081506195
3833,1.810085298
3834,2.454670184
3835,0.215709363
3836,2.31801524
3837,3.705924955
3838,3.048468542
3839,3.247931133
3840,0.255499697
3841,3.959892812
3842,4.308158908
3843,2.015488992
3844,2.406238785
3845,3.791996472
3846,4.740738092
3847,4.815407111
3848,4.280129125
3849,2.996000392
3850,4.592529507
3851,1.631670827
3852,4.833560537
3853,3.96863821
3854,3.263796574
3855,2.359499235
3856,0.742008004
3857,2.845487696
3858,0.933802966
3859,4.221803121
3860,3.763652272
3861,0.122594397
3862,0.055388108
3863,1.990429519
3864,4.89763246
3865,1.108406851
3866,0.18507517
3867,0.606587209
3868,2.739301004
3869,4.48149769
3870,4.36724415
3871,4.099590436
3872,0.052220763
3873,1.412701525
3874,4.202990053
3875,1.191283015
3876,3.284137601
3877,4.39732391
3878,4.748494927
3879,1.060984838
3880,4.443224912
3881,1.527762051
3882,1.577037322
3883,2.836467796
3884,2.089000677
3885,2.843059739
3886,1.233871284
3887,3.979010455
3888,4.829098587
3889,0.164216405
3890,4.285906525
3891,2.732921218
3892,3.878351575
3893,3.758268809
3894,4.738981638
3895,1.926194022
3896,2.915844524
3897,4.272022222
3898,4.269344111
3899,3.746966738
3900,1.337089475
3901,4.207570335
3902,4.440369369
3903,2.064866115
3904,3.195278917
3905,4.696603681
3906,3.327253049
3907,0.831615399
3908,0.852830046
3909,0.152295203
3910,1.91665117
3911,3.487075822
3912,1.250144791
3913,0.798185306
3914,2.159621028
3915,4.042835347
3916,1.935916423
3917,2.987062358
3918,0.418064127
3919,0.804515988
3920,2.021625811
3921,1.162442023
3922,2.098454989
3923,1.953909986
3924,2.559113375
3925,0.168273397
3926,2.949296399
3927,4.595886771
3928,2.984917238
3929,1.453078416
3930,2.170499987
3931,0.3910776
3932,2.369264027
3933,4.812621365
3934,2.920583914
3935,1.02479522
3936,0.893162082
3937,4.671384625
3938,2.028071758
3939,3.359650599
3940,2.063312432
3941,4.98050996
3942,4.95774747
3943,2.596073895
3944,4.379184418
3945,1.656897855
3946,4.434842671
3947,0.052246764
3948,3.872921718
3949,2.666178474
3950,0.026328278
3951,4.318886981
3952,1.76693172
3953,3.523164926
3954,1.337604095
3955,3.821865291
3956,2.120362357
3957,2.946779565
3958,3.216064599
3959,4.389775479
3960,4.535700723
3961,0.574460683
3962,3.145758221
3963,2.544496422
3964,0.441975482
3965,3.63059959
3966,2.898377434
3967,3.791304002
3968,4.671939392
3969,3.41761396
3970,1.025203645
3971,3.965145045
3972,0.639027045
3973,3.563757248
3974,2.626151041
3975,0.084068187
3976,4.58444009
3977,4.976014607
3978,4.312251396
3979,1.901674942
3980,1.685240185
3981,0.603764632
3982,4.933561819
3983,3.840681868
3984,0.526112814
3985,1.241860773
3986,2.886950192
3987,0.465988138
3988,3.328192231
3989,3.165520333
3990,0.311527607
3991,0.882295631
3992,4.656972418
3993,2.991780632
3994,1.879979439
3995,4.441807682
3996,4.966135928
3997,0.158873131
3998,2.752153213
3999,4.113242138
4000,1.412609776
4001,3.795448928
4002,4.937123113
4003,2.878653264
4004,3.523040969
4005,0.500960508
4006,3.270086425
4007,3.234675336
4008,2.631121281
4009,3.816675398
4010,2.107636354
4011,1.616337617
4012,3.494855869
4013,3.380357886
4014,2.499718105
4015,0.367128833
4016,3.256595662
4017,3.214728686
4018,2.966506161
4019,3.593030683
4020,0.635047006
4021,0.601774647
4022,2.303905774
4023,2.927705425
4024,4.719250757
4025,0.227438788
4026,2.246750723
4027,1.56014016
4028,4.365509024
4029,0.386802739
4030,0.278164079
4031,0.578811135
4032,2.718563859
4033,0.420249527
4034,2.536899935
4035,1.761751408
4036,2.870767857
4037,1.119552581
4038,4.045731686
4039,2.046918123
4040,0.732474836
4041,2.354846073
4042,2.073547015
4043,2.411361482
4044,2.303013157
4045,3.257358088
4046,3.040672774
4047,4.216490642
4048,2.034577677
4049,0.406948949
4050,1.998479844
4051,1.926251957
4052,0.904241821
4053,4.903954243
4054,4.978595238
4055,4.00773153
4056,2.563210825
4057,3.958274265
4058,3.237702014
4059,0.340824977
4060,0.377868095
4061,2.122676275
4062,0.746185562
4063,4.175503004
4064,3.027103107
4065,4.65771619
4066,4.455904885
4067,3.806463508
4068,2.148704434
4069,0.823381158
4070,0.819865569
4071,3.409369336
4072,2.318038327
4073,3.686934714
4074,2.66198267
4075,4.693769521
4076,2.770621044
4077,3.265249936
4078,0.654940679
4079,3.953234832
4080,2.51956218
4081,3.742209593
4082,0.166175258
4083,3.690413871
4084,1.511500764
4085,4.21675796
4086,2.262515933
4087,0.796071523
4088,4.157102385
4089,3.338066673
4090,3.236942566
4091,0.051882549
4092,3.0707654
4093,2.753109705
4094,4.347189789
4095,3.303025155
4096,1.946017691
4097,2.261141065
4098,0.450258295
4099,3.892103454
4100,3.659051886
4101,4.146115646
4102,3.737662544
4103,2.795691925
4104,0.387992789
4105,4.07244653
4106,2.736331151
4107,4.46086068
4108,2.570614387
4109,2.583863126
4110,3.716383677
4111,3.489624348
4112,0.178105604
4113,1.065843307
4114,4.549572757
4115,0.74904988
4116,0.319295091
4117,1.506291989
4118,2.814925843
4119,2.116312729
4120,2.52427835
4121,4.512326162
4122,2.841417764
4123,2.966870988
4124,3.988200224
4125,1.760744149
4126,4.267825515
4127,3.938787254
4128,4.389265736
4129,0.327508462
4130,1.781402054
4131,2.294467353
4132,3.057790489
4133,0.497558926
4134,2.987463321
4135,0.759701022
4136,4.247450024
4137,4.934253558
4138,0.151505984
4139,0.286889964
4140,1.868823198
4141,1.787050289
4142,4.681999911
4143,2.881309072
4144,1.931174785
4145,2.266179125
4146,4.721578555
4147,4.590741105
4148,1.451262785
4149,3.162512928
4150,1.022641603
4151,2.745095957
4152,0.117632198
4153,4.686897178
4154,3.785474546
4155,4.231075955
4156,1.674790794
4157,1.774559263
4158,1.467164473
4159,1.035572372
4160,1.817602105
4161,2.176040998
4162,0.155228644
4163,1.896152093
4164,0.191559642
4165,2.616212988
4166,4.672959312
4167,4.721009819
4168,1.875610808
4169,0.777709724
4170,3.657026061
4171,2.712681201
4172,0.658041045
4173,4.221645169
4174,3.521411966
4175,3.771780315
4176,1.962645925
4177,2.981085424
4178,0.114479195
4179,4.838386846
4180,4.376586304
4181,4.992026575
4182,4.321026338
4183,0.080508246
4184,4.935032922
4185,2.805472
4186,1.163016914
4187,1.373760075
4188,2.108595112
4189,3.4908238
4190,1.498958748
4191,4.43533722
4192,1.666232951
4193,3.995842381
4194,3.679946828
4195,1.198461759
4196,3.427243182
4197,0.43995507
4198,4.37004007
4199,0.964381537
4200,1.38023851
4201,3.579505951
4202,0.319285773
4203,3.966600309
4204,1.868869959
4205,4.016417678
4206,3.955134821
4207,0.136325778
4208,4.651774604
4209,2.768549753
4210,0.442978851
4211,2.562169405
4212,4.893382089
4213,0.184450079
4214,1.964478768
4215,1.962902573
4216,0.378251713
4217,0.89543525
4218,1.593406359
4219,3.890129174
4220,3.945442818
4221,0.52187281
4222,2.119996228
4223,3.082854943
4224,0.533961899
4225,4.486065743
4226,1.178133072
4227,1.150452008
4228,0.936007213
4229,2.751960269
4230,2.050988768
4231,2.646287216
4232,1.924144013
4233,1.556230514
4234,3.657859962
4235,4.130723731
4236,1.621279417
4237,3.391527045
4238,2.357156043
4239,4.867104602
4240,3.901628888
4241,1.836354932
4242,3.164131688
4243,2.092253961
4244,0.184535519
4245,2.60973505
4246,3.68299972
4247,3.853618544
4248,4.23792104
4249,1.193553692
4250,2.812273217
4251,1.137332177
4252,3.111383536
4253,1.481669504
4254,1.324013565
4255,1.846119667
4256,1.418479519
4257,4.040325334
4258,2.649652951
4259,4.688766553
4260,0.233392245
4261,4.70749257
4262,0.778433069
4263,0.547375107
4264,4.854362756
4265,0.574000048
4266,2.054054428
4267,1.061991267
4268,1.960497216
4269,3.49076239
4270,1.2296563
4271,1.071567027
4272,4.467846983
4273,0.244457839
4274,0.798801817
4275,4.634224674
4276,4.612320675
4277,1.654349611
4278,3.726967699
4279,3.638656568
4280,3.553363249
4281,4.881963031
4282,1.917642897
4283,0.584493386
4284,1.622937867
4285,1.552970604
4286,1.772928821
4287,3.01834299
4288,4.42051732
4289,2.02051357
4290,2.604213235
4291,1.650497214
4292,1.806796695
4293,4.306513446
4294,1.284147433
4295,3.241874161
4296,1.321294819
4297,0.244133107
4298,3.648178163
4299,3.276222034
4300,1.987023907
4301,3.72228963
4302,3.850070518
4303,2.478910336
4304,0.084004697
4305,4.388134291
4306,2.425476557
4307,3.920514353
4308,2.857476622
4309,4.169452571
4310,2.971037023
4311,0.706838133
4312,3.377470248
4313,1.01864526
4314,4.423648769
4315,2.081435857
4316,3.351833984
4317,0.600526513
4318,2.993067351
4319,4.788385527
4320,4.197125092
4321,1.208281794
4322,0.196498394
4323,0.423119204
4324,0.339781991
4325,3.079491597
4326,0.326072302
4327,0.072036869
4328,4.057849509
4329,0.292173219
4330,0.851664832
4331,1.251852377
4332,3.23144733
4333,2.711705822
4334,4.415066922
4335,3.326813275
4336,3.804444312
4337,4.876264681
4338,1.010085983
4339,3.121764898
4340,1.033020234
4341,1.949934334
4342,4.240966577
4343,4.124891742
4344,1.811664136
4345,3.937231503
4346,0.678935441
4347,3.465486506
4348,1.490994424
4349,0.914647968
4350,1.410479251
4351,0.9875106
4352,0.838492428
4353,1.780574472
4354,4.732965237
4355,3.811316588
4356,2.231605962
4357,0.075397302
4358,2.042985728
4359,4.145376934
4360,2.334349205
4361,1.412979972
4362,2.830107567
4363,2.948861903
4364,2.350837247
4365,4.119399292
4366,1.598973037
4367,0.551043085
4368,0.847952053
4369,3.628889248
4370,1.554822333
4371,2.359355268
4372,3.27549793
4373,3.216651908
4374,0.62131601
4375,4.14387185
4376,0.766979204
4377,3.96477711
4378,2.820194589
4379,0.790249938
4380,0.725838998
4381,1.325326132
4382,2.616180661
4383,1.970010765
4384,2.582525901
4385,1.778756437
4386,1.796503295
4387,3.730603509
4388,3.330525212
4389,0.735840557
4390,3.652528141
4391,3.420557005
4392,2.100747297
4393,2.135992204
4394,2.96924495
4395,3.81154737
4396,3.54215478
4397,3.778362239
4398,0.88235357
4399,4.803183658
4400,1.073617475
4401,0.715617223
4402,4.266726137
4403,4.562922967
4404,2.043250263
4405,0.933293057
4406,3.64525482
4407,4.93812759
4408,0.711807152
4409,3.273661201
4410,3.21356125
4411,2.510632012
4412,3.079767926
4413,1.827871826
4414,2.330686891
4415,0.526802922
4416,0.116165416
4417,3.446921343
4418,3.391229312
4419,2.842085196
4420,2.706658904
4421,4.788633659
4422,2.202808195
4423,2.62560045
4424,2.088246715
4425,1.989943535
4426,0.352350497
4427,1.357761639
4428,2.317968278
4429,0.257833213
4430,4.547252745
4431,3.82055539
4432,0.007301884
4433,0.931885673
4434,1.252310403
4435,2.625004619
4436,4.603067405
4437,1.608183988
4438,4.479522055
4439,0.920331455
4440,4.308781953
4441,3.061094722
4442,0.394096286
4443,4.954713786
4444,4.731814364
4445,4.745730853
4446,1.87894034
4447,0.787412835
4448,3.843169374
4449,3.363684684
4450,1.452762662
4451,2.831756635
4452,0.351034172
4453,2.259706718
4454,3.563197542
4455,2.606464719
4456,4.722288425
4457,4.673660372
4458,2.156496488
4459,3.495151003
4460,2.979664747
4461,1.581977878
4462,2.829159054
4463,3.692456826
4464,2.877839301
4465,4.884018009
4466,1.208667558
4467,4.255430507
4468,3.441646528
4469,4.060416832
4470,1.774199805
4471,2.092354918
4472,4.253896532
4473,3.012852715
4474,1.960500525
4475,2.979221479
4476,4.370623102
4477,0.007240907
4478,0.640881819
4479,3.979575029
4480,3.399693734
4481,2.484190967
4482,2.882068366
4483,3.660656853
4484,0.265602345
4485,0.820574732
4486,0.262205702
4487,1.175146225
4488,4.447978612
4489,1.968441761
4490,2.075818379
4491,2.891486273
4492,4.736292653
4493,0.721867525
4494,0.296667992
4495,3.757358474
4496,3.839604246
4497,3.216631427
4498,2.767826979
4499,4.316541297
4500,4.768683504
4501,2.25347446
4502,3.375371006
4503,0.278182928
4504,4.391709994
4505,1.718810457
4506,3.519730582
4507,3.55784954
4508,2.011273022
4509,4.307685678
4510,2.445821477
4511,4.185472379
4512,1.794925979
4513,4.397642323
4514,2.502543508
4515,1.501684966
4516,3.174137063
4517,4.517498589
4518,4.892364128
4519,2.72500986
4520,3.950504727
4521,3.205747376
4522,0.193783933
4523,2.812500574
4524,1.413909757
4525,4.841138679
4526,3.03691384
4527,4.539863049
4528,0.11629181
4529,2.129374055
4530,2.957249333
4531,2.147299722
4532,0.381850168
4533,2.48725251
4534,4.24371312
4535,3.658170554
4536,0.037779576
4537,4.068999896
4538,4.859638469
4539,3.787603887
4540,3.554538247
4541,2.58992802
4542,3.91547775
4543,1.807422018
4544,0.189351925
4545,3.023825174
4546,3.800421115
4547,2.738076426
4548,1.185482034
4549,3.311286802
4550,1.995202126
4551,3.32047663
4552,0.650983876
4553,1.47988689
4554,0.246591393
4555,1.01258629
4556,0.772982279
4557,2.607504139
4558,0.150578918
4559,3.279892026
4560,2.733411733
4561,0.373021384
4562,0.273120476
4563,3.342431069
4564,3.025557104
4565,0.837832229
4566,4.107854018
4567,4.958120453
4568,0.023301656
4569,3.903632911
4570,2.512036648
4571,4.164815232
4572,1.355768205
4573,1.939386923
4574,0.759602315
4575,3.219178742
4576,1.336635016
4577,2.274309714
4578,2.242014989
4579,4.788648122
4580,0.472172735
4581,2.748265689
4582,4.848293418
4583,2.58293339
4584,2.864129403
4585,1.50439064
4586,0.798697477
4587,2.499875418
4588,3.81063396
4589,4.510362674
4590,3.978014581
4591,2.27825782
4592,2.012153095
4593,1.483769666
4594,3.435025545
4595,0.183541507
4596,4.993662651
4597,0.129328179
4598,0.102335564
4599,4.620981091
4600,3.185475535
4601,2.873496339
4602,1.26521698
4603,1.743469847
4604,4.453307789
4605,4.867294126
4606,1.760365885
4607,4.602765349
4608,2.483311064
4609,1.555854594
4610,4.159300315
4611,1.366151711
4612,4.179230019
4613,4.868987474
4614,0.201684689
4615,1.925485078
4616,4.334987308
4617,2.607601802
4618,3.28478218
4619,0.910958994
4620,2.654706321
4621,1.810199976
4622,4.459265753
4623,1.445544129
4624,2.375959517
4625,2.815350406
4626,4.879990483
4627,1.559887471
4628,2.126550291
4629,3.934149761
4630,3.311208524
4631,0.934249157
4632,0.809490779
4633,3.624976783
4634,2.233355963
4635,4.724796776
4636,4.592326262
4637,1.537526646
4638,4.369691873
4639,4.476946779
4640,3.810325231
4641,2.889338052
4642,0.612875713
4643,3.194660994
4644,1.005922647
4645,1.511605618
4646,4.060005997
4647,1.198252702
4648,0.832721132
4649,3.56108049
4650,0.348340194
4651,4.817596844
4652,4.092947039
4653,0.195236951
4654,1.431611261
4655,3.589738977
4656,0.047700696
4657,0.103249927
4658,3.590253926
4659,4.026116307
4660,3.979250298
4661,1.314621258
4662,1.447731921
4663,0.511488161
4664,4.307599215
4665,4.329787396
4666,2.448859282
4667,0.762358286
4668,3.513799093
4669,0.04825166
4670,3.349096937
4671,4.964562428
4672,3.511318627
4673,0.189121013
4674,4.035170139
4675,4.521428157
4676,3.96024828
4677,4.377335443
4678,4.875108893
4679,4.693682017
4680,1.144912265
4681,4.67503849
4682,2.749310533
4683,1.465193133
4684,4.695011723
4685,0.622938634
4686,2.39649838
4687,4.52346805
4688,1.432902549
4689,0.251670467
4690,4.86470048
4691,0.746843118
4692,1.61940927
4693,2.728623113
4694,3.119678401
4695,3.611064819
4696,2.044802645
4697,3.662602139
4698,2.032698927
4699,2.014722086
4700,3.691529365
4701,4.242122889
4702,3.799578012
4703,4.99265136
4704,3.058797159
4705,3.497695472
4706,2.897294784
4707,1.499462088
4708,3.922560078
4709,4.62495763
4710,1.411064699
4711,4.148617401
4712,3.147077082
4713,3.450929157
4714,3.684416758
4715,1.214802851
4716,4.18175142
4717,1.034769476
4718,0.318839681
4719,0.775803604
4720,2.260396425
4721,3.826994779
4722,1.500309645
4723,2.355358277
4724,2.060857561
4725,1.010772177
4726,3.606693136
4727,1.098035601
4728,4.650153892
4729,0.528330272
4730,2.350172651
4731,0.543854071
4732,4.000043698
4733,3.051085307
4734,4.481007364
4735,2.465246976
4736,2.717685098
4737,0.812724922
